Progress,UserLanguage,Collection,LE3.199,LE3.200,LE3.201,LE5.012,LE5.013,LE5.014,LE5.015,LE5.016,LE5.017,LE5.018,LE5.019,LE5.020,LE5.021,LE5.022,LE5.023,LE5.024,LE5.025,LE5.026,LE5.027,LE5.028,LE5.029,LE5.030,LE5.031
85,RU,Moscow Law Students,Agree,Strongly agree,Strongly agree,The entire sequence of an individual's DNA, GCTA, , , ,75%,One gene, , , , , ,About 50% the same, , , , , ,False,There is an approximately 30% chance that someone will pass insomnia onto their children
99,RU,Moscow Law Students,Disagree,Strongly agree,Agree,The entire sequence of an individual's DNA, GCTA, , , ,75%,One gene, , , , , ,About 50% the same, , , , , ,False,Approximately 30% of people will experience insomnia at some point in their lives
85,RU,Moscow Law Students,Disagree,Disagree,Disagree,All the genes in DNA, , , , , , , , , , , , , , , , , , , 
62,RU,Moscow Law Students,Strongly disagree,Strongly disagree,Strongly disagree, , , , , , , , , , , , , , , , , , , , 
6,RU,Moscow Law Students, , , , , , , , , , , , , , , , , , , , , , , 
85,RU,Moscow Law Students,Agree,Agree,Agree,The entire sequence of an individual's DNA, GCTA, , , ,90%,Many genes, , , , , ,More than 90% the same, , , , , ,True,If someone has insomnia this is approximately 30% due to their genes
29,RU,Moscow Law Students, , , , , , , , , , , , , , , , , , , , , , , 
71,RU,Moscow Law Students, , , ,The entire sequence of an individual's DNA, GCTA, , , ,Less 50%,One gene, , , , , ,More than 90% the same, , , , , ,True,If someone has insomnia this is approximately 30% due to their genes
85,RU,Moscow Law Students, , ,Disagree,All the genes in DNA,LFWE, , , ,Less 50%,One gene, , , , , ,About 50% the same, , , , , ,True,Approximately 30% of people will experience insomnia at some point in their lives
60,RU,Moscow Law Students, , , , , , , , , , , , , , , , , , , , , , , 
85,RU,Moscow Law Students, , , , , , , , , , , , , , , , , , , , , , , 
39,RU,Moscow Law Students, , , , , , , , , , , , , , , , , , , , , , , 
60,RU,Moscow Law Students, , , , , , , , , , , , , , , , , , , , , , , 
70,RU,Moscow Law Students, , ,Neither agree nor disagree,A sex chromosome, GHPO, , , ,75%,Many genes, , , , , ,About 50% the same, , , , , ,False,Genetic influences account for approximately 30% of the differences between people in insomnia
85,RU,Moscow Law Students,Strongly disagree,Strongly disagree,Strongly disagree,All the genes in DNA, GCTA, , , ,Less 50%,One gene, , , , , ,100% identical, , , , , ,True,Approximately 30% of people will experience insomnia at some point in their lives
85,RU,Moscow Law Students,Agree,Agree,Agree,The entire sequence of an individual's DNA, GCTA, , , ,Less 50%,One gene, , , , , ,About 50% the same, , , , , ,True,If someone has insomnia this is approximately 30% due to their genes
37,RU,Moscow Law Students, , , , , , , , , , , , , , , , , , , , , , , 
85,RU,Moscow Law Students,Neither agree nor disagree,Agree,Agree,The entire sequence of an individual's DNA, GCTA, , , ,75%,Many genes, , , , , ,About 50% the same, , , , , ,True,There is an approximately 30% chance that someone will pass insomnia onto their children
73,RU,Moscow Law Students,Neither agree nor disagree,Strongly agree,Strongly agree,All the genes in DNA, GCTA, , , ,75%,Many genes, , , , , ,More than 90% the same, , , , , ,True,There is an approximately 30% chance that someone will pass insomnia onto their children
85,RU,Moscow Law Students,Agree,Disagree,Disagree,All the genes in DNA, GCTA, , , ,Less 50%,Many genes, , , , , ,100% identical, , , , , ,False,Approximately 30% of people will experience insomnia at some point in their lives
31,RU,Moscow Law Students, , , , , , , , , , , , , , , , , , , , , , , 
85,RU,Moscow Law Students,Strongly agree,Strongly agree,Strongly agree,All the genes in DNA, HTPR, , , ,Less 50%,Many genes, , , , , ,About 50% the same, , , , , ,False,Approximately 30% of people will experience insomnia at some point in their lives
85,RU,Moscow Law Students, , , ,The entire sequence of an individual's DNA, GCTA, , , ,75%,Many genes, , , , , ,More than 90% the same, , , , , ,True,There is an approximately 30% chance that someone will pass insomnia onto their children
60,RU,Moscow Law Students, , , , , , , , , , , , , , , , , , , , , , , 
85,RU,Moscow Law Students,Strongly disagree,Strongly disagree,Strongly disagree, , , , , , , , , , , , , , , , , , , , 
60,RU,Moscow Law Students, , , , , , , , , , , , , , , , , , , , , , , 
31,RU,Moscow Law Students, , , , , , , , , , , , , , , , , , , , , , , 
100,RU,Moscow Teachers,Agree,Strongly agree,Strongly agree,All the genes in DNA, GHPO, , , ,Less 50%,One gene, , , , , ,100% identical, , , , , ,False,If someone has insomnia this is approximately 30% due to their genes
100,RU,Moscow Teachers,Strongly agree,Strongly agree,Strongly agree,All the genes in DNA, GHPO, , , ,Less 50%,Many genes, , , , , ,100% identical, , , , , ,False,If someone has insomnia this is approximately 30% due to their genes
100,RU,Moscow Teachers,Strongly agree,Strongly agree,Strongly agree,The entire sequence of an individual's DNA, HTPR, , , ,Less 50%,Many genes, , , , , ,Entirely different, , , , , ,False,Approximately 30% of people will experience insomnia at some point in their lives
100,RU,Moscow Teachers,Disagree,Strongly disagree,Strongly disagree,All the genes in DNA, HTPR, , , ,Less 50%,One gene, , , , , ,100% identical, , , , , ,True,There is an approximately 30% chance that someone will pass insomnia onto their children
100,RU,Moscow Teachers,Neither agree nor disagree,Neither agree nor disagree, ,All the genes in DNA, HTPR, , , ,Less 50%,Many genes, , , , , ,Entirely different, , , , , ,False,If someone has insomnia this is approximately 30% due to their genes
100,RU,Moscow Teachers,Strongly agree,Strongly agree,Agree,The entire sequence of an individual's DNA,LFWE, , , ,75%,One gene, , , , , ,Entirely different, , , , , ,False,Approximately 30% of people will experience insomnia at some point in their lives
100,RU,Moscow Teachers,Strongly agree,Strongly agree,Strongly agree,All the genes in DNA, GHPO, , , ,Less 50%,One gene, , , , , ,About 50% the same, , , , , ,True,If someone has insomnia this is approximately 30% due to their genes
100,RU,Moscow Teachers,Agree,Strongly agree,Strongly agree,All the genes in DNA, HTPR, , , ,Less 50%,Many genes, , , , , ,About 50% the same, , , , , ,True,If someone has insomnia this is approximately 30% due to their genes
100,RU,Moscow Teachers,Agree,Agree,Agree,All the genes in DNA, HTPR, , , ,Less 50%,Many genes, , , , , ,About 50% the same, , , , , ,False,Approximately 30% of people will experience insomnia at some point in their lives
100,RU,Moscow Teachers, , , ,All the genes in DNA, HTPR, , , ,75%,Many genes, , , , , ,Entirely different, , , , , ,True,If someone has insomnia this is approximately 30% due to their genes
100,RU,Moscow Teachers,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,The entire sequence of an individual's DNA, HTPR, , , ,Less 50%,Many genes, , , , , ,About 50% the same, , , , , ,True,There is an approximately 30% chance that someone will pass insomnia onto their children
100,RU,Moscow Teachers,Agree,Agree,Agree,All the genes in DNA, GCTA, , , ,Less 50%,Many genes, , , , , ,Entirely different, , , , , ,True,There is an approximately 30% chance that someone will pass insomnia onto their children
100,RU,Moscow Teachers,Agree,Strongly agree,Strongly agree,The entire sequence of an individual's DNA, HTPR, , , ,Less 50%,Many genes, , , , , ,About 50% the same, , , , , ,True,If someone has insomnia this is approximately 30% due to their genes
100,RU,Moscow Teachers,Agree,Agree,Agree,All the genes in DNA, GCTA, , , ,Less 50%,Many genes, , , , , ,More than 90% the same, , , , , ,False,There is an approximately 30% chance that someone will pass insomnia onto their children
100,RU,Moscow Teachers,Agree,Agree,Agree,The entire sequence of an individual's DNA,LFWE, , , ,Less 50%,Many genes, , , , , ,100% identical, , , , , ,False,If someone has insomnia this is approximately 30% due to their genes
100,RU,Moscow Teachers,Agree,Agree,Agree,All the genes in DNA, HTPR, , , ,Less 50%,One gene, , , , , ,More than 90% the same, , , , , ,True,There is an approximately 30% chance that someone will pass insomnia onto their children
100,RU,Moscow Teachers,Strongly agree,Disagree,Strongly agree,All the genes in DNA, , , , , , , , , , , , , , , , , , , 
100,RU,Moscow Teachers, ,Strongly disagree, ,All the genes in DNA, GHPO, , , ,Less 50%,One gene, , , , , ,Entirely different, , , , , ,True,Approximately 30% of people will experience insomnia at some point in their lives
100,RU,Moscow Teachers,Strongly agree,Agree,Agree,All the genes in DNA, GCTA, , , ,More than 99%,Many genes, , , , , ,About 50% the same, , , , , ,True,If someone has insomnia this is approximately 30% due to their genes
6,RU,Moscow Teachers, , , , , , , , , , , , , , , , , , , , , , , 
85,RU,Moscow Teachers,Agree,Strongly agree,Strongly agree,All the genes in DNA, GCTA, , , ,More than 99%,Many genes, , , , , ,100% identical, , , , , ,True,There is an approximately 30% chance that someone will pass insomnia onto their children
60,RU,Moscow Teachers, , , , , , , , , , , , , , , , , , , , , , , 
4,RU,Moscow Teachers, , , , , , , , , , , , , , , , , , , , , , , 
37,RU,Moscow Teachers, , , , , , , , , , , , , , , , , , , , , , , 
6,RU,Moscow Teachers, , , , , , , , , , , , , , , , , , , , , , , 
37,RU,Moscow Teachers, , , , , , , , , , , , , , , , , , , , , , , 
38,RU,Moscow Teachers, , , , , , , , , , , , , , , , , , , , , , , 
31,RU,Moscow Teachers, , , , , , , , , , , , , , , , , , , , , , , 
6,RU,Moscow Teachers, , , , , , , , , , , , , , , , , , , , , , , 
4,RU,Moscow Teachers, , , , , , , , , , , , , , , , , , , , , , , 
100,RU,Moscow Teachers,Agree,Agree,Agree,All the genes in DNA, GCTA, , , ,90%,One gene, , , , , ,More than 90% the same, , , , , ,True,If someone has insomnia this is approximately 30% due to their genes
100,RU,Moscow Teachers,Strongly agree,Strongly agree,Strongly agree,The entire sequence of an individual's DNA, GCTA, , , ,More than 99%,One gene, , , , , ,100% identical, , , , , ,True,If someone has insomnia this is approximately 30% due to their genes
100,RU,Moscow Teachers,Agree,Strongly agree,Strongly agree,All the genes in DNA, HTPR, , , ,Less 50%,One gene, , , , , ,100% identical, , , , , ,True,There is an approximately 30% chance that someone will pass insomnia onto their children
100,RU,Moscow Teachers,Strongly agree,Strongly agree,Strongly agree,All the genes in DNA, GCTA, , , ,90%,One gene, , , , , ,100% identical, , , , , ,True,There is an approximately 30% chance that someone will pass insomnia onto their children
62,RU,Moscow Teachers,Strongly disagree,Strongly disagree,Strongly disagree, , , , , , , , , , , , , , , , , , , , 
100,ES-ES,Spanish Collection,Strongly agree,Strongly agree,Strongly agree,The entire sequence of an individual's DNA, GCTA, , , ,More than 99%,Many genes, , , , , ,100% identical, , , , , ,True,Genetic influences account for approximately 30% of the differences between people in insomnia
100,ES-ES,Spanish Collection,Strongly agree,Strongly agree,Strongly agree,The entire sequence of an individual's DNA, GCTA, , , ,More than 99%,Many genes, , , , , ,100% identical, , , , , ,False,There is an approximately 30% chance that someone will pass insomnia onto their children
100,ES-ES,Spanish Collection,Strongly agree,Agree,Strongly agree,The entire sequence of an individual's DNA, GCTA, , , ,More than 99%,Many genes, , , , , ,100% identical, , , , , ,True,There is an approximately 30% chance that someone will pass insomnia onto their children
100,ES-ES,Spanish Collection,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,All the genes in DNA, GCTA, , , ,More than 99%,Many genes, , , , , ,100% identical, , , , , ,True,There is an approximately 30% chance that someone will pass insomnia onto their children
100,ES-ES,Spanish Collection,Agree,Agree,Agree,The entire sequence of an individual's DNA, GCTA, , , ,More than 99%,Many genes, , , , , ,100% identical, , , , , ,True,There is an approximately 30% chance that someone will pass insomnia onto their children
100,ES-ES,Spanish Collection,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,The entire sequence of an individual's DNA, HTPR, , , ,More than 99%,One gene, , , , , ,100% identical, , , , , ,True,There is an approximately 30% chance that someone will pass insomnia onto their children
100,ES-ES,Spanish Collection,Strongly agree,Neither agree nor disagree,Strongly agree,The entire sequence of an individual's DNA, HTPR, , , ,Less 50%,Many genes, , , , , ,100% identical, , , , , ,True,There is an approximately 30% chance that someone will pass insomnia onto their children
100,ES-ES,Spanish Collection,Strongly agree,Strongly agree,Strongly agree,The entire sequence of an individual's DNA, GCTA, , , ,More than 99%,Many genes, , , , , ,100% identical, , , , , ,True,Genetic influences account for approximately 30% of the differences between people in insomnia
100,ES-ES,Spanish Collection,Strongly agree,Strongly agree,Strongly agree,All the genes in DNA, GCTA, , , ,More than 99%,Many genes, , , , , ,100% identical, , , , , ,True,There is an approximately 30% chance that someone will pass insomnia onto their children
100,ES-ES,Spanish Collection,Agree,Agree,Agree,The entire sequence of an individual's DNA, GCTA, , , ,More than 99%,Many genes, , , , , ,Entirely different, , , , , ,True,There is an approximately 30% chance that someone will pass insomnia onto their children
100,ES-ES,Spanish Collection,Strongly disagree,Strongly disagree,Strongly disagree,The entire sequence of an individual's DNA, GHPO, , , ,More than 99%,One gene, , , , , ,100% identical, , , , , ,True,Approximately 30% of people will experience insomnia at some point in their lives
100,ES-ES,Spanish Collection,Strongly agree,Neither agree nor disagree,Agree,The entire sequence of an individual's DNA, GCTA, , , ,More than 99%,One gene, , , , , ,100% identical, , , , , ,False,There is an approximately 30% chance that someone will pass insomnia onto their children
31,ES-ES,Spanish Collection, , , , , , , , , , , , , , , , , , , , , , , 
85,ES-ES,Spanish Collection,Strongly agree,Strongly agree,Strongly agree,Gene expression, GCTA, , , ,75%,Many genes, , , , , ,More than 90% the same, , , , , ,True,There is an approximately 30% chance that someone will pass insomnia onto their children
6,ES-ES,Spanish Collection, , , , , , , , , , , , , , , , , , , , , , , 
100,ES-ES,Spanish Collection,Strongly agree,Strongly agree,Strongly agree,All the genes in DNA, GCTA, , , ,90%,Many genes, , , , , ,100% identical, , , , , ,True,There is an approximately 30% chance that someone will pass insomnia onto their children
